image_id,vehicle_count,pedestrian_count,cyclist_count,target_count,ignored_count,original_annotation_count,contains_vehicle,contains_pedestrian,contains_cyclist,presence_signature,density_group,stratification_group,split
006967,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006968,7,1,0,8,1,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006969,0,3,0,3,4,7,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006970,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006971,0,2,2,4,5,9,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
006972,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006973,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006974,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006975,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006976,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006977,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006978,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006979,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006980,0,13,1,14,2,16,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
006981,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006982,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006983,5,0,0,5,4,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006984,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006985,6,1,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006986,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006987,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006988,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006989,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006990,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006991,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006992,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006993,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006994,1,3,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
006995,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006996,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006997,3,1,1,5,4,9,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
006998,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006999,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007000,7,0,2,9,2,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
007001,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007002,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007003,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007004,4,2,0,6,1,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
007005,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007006,2,0,1,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007007,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007008,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007009,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007010,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007011,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007012,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007013,6,0,0,6,8,14,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007014,9,0,0,9,5,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007015,10,0,0,10,3,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007016,3,2,2,7,4,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
007017,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007018,0,4,2,6,3,9,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
007019,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007020,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007021,4,0,3,7,3,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
007022,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007023,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007024,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007025,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007026,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007027,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007028,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007029,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007030,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007031,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007032,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007033,5,0,1,6,2,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
007034,4,1,0,5,0,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
007035,6,0,0,6,5,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007036,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007037,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007038,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007039,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007040,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007041,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007042,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007043,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007044,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007045,4,0,3,7,4,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
007046,13,1,0,14,1,15,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007047,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007048,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007049,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007050,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007051,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007052,6,1,0,7,3,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007053,5,0,2,7,1,8,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
007054,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007055,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007056,6,1,0,7,3,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
007057,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007058,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007059,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007060,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007061,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007062,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007063,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007064,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007065,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007066,6,0,0,6,5,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007067,8,0,2,10,1,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
007068,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007069,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007070,5,2,1,8,1,9,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
007071,9,0,0,9,4,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007072,0,1,0,1,1,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007073,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007074,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007075,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007076,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007077,1,1,0,2,0,2,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
007078,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007079,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007080,0,1,0,1,1,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007081,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007082,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007083,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007084,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007085,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007086,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007087,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007088,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007089,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007090,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007091,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007092,0,2,0,2,3,5,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007093,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007094,0,8,0,8,0,8,False,True,False,V0_P1_C0,high,V0_P1_C0__high,train
007095,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007096,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007097,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007098,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007099,14,1,0,15,1,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007100,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007101,15,0,0,15,2,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007102,14,0,0,14,1,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007103,1,0,1,2,3,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
007104,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007105,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007106,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007107,12,0,0,12,0,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007108,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007109,1,12,0,13,2,15,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007110,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007111,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007112,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007113,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007114,12,0,0,12,0,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007115,0,1,0,1,1,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007116,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007117,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007118,0,2,0,2,2,4,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007119,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007120,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007121,10,1,0,11,0,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
007122,5,1,0,6,1,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
007123,6,1,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007124,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007125,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007126,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007127,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007128,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007129,0,5,2,7,3,10,False,True,True,V0_P1_C1,high,V0_P1_C1__high,val
007130,1,0,1,2,3,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
007131,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007132,9,0,1,10,1,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
007133,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007134,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007135,6,1,0,7,0,7,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007136,1,7,0,8,2,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007137,11,0,0,11,0,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007138,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007139,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007140,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007141,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007142,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007143,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007144,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007145,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007146,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007147,3,0,1,4,0,4,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
007148,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007149,7,1,0,8,1,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007150,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007151,11,0,0,11,0,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007152,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007153,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007154,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007155,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007156,10,2,0,12,1,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007157,3,1,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
007158,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007159,0,2,0,2,0,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007160,8,0,0,8,0,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007161,1,4,0,5,2,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
007162,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007163,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007164,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007165,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007166,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007167,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007168,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007169,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007170,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007171,7,0,0,7,5,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007172,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007173,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007174,8,0,0,8,5,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007175,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007176,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007177,6,0,2,8,1,9,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
007178,7,1,0,8,1,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007179,0,4,0,4,2,6,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
007180,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007181,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007182,8,3,0,11,0,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
007183,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007184,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007185,9,1,0,10,2,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007186,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007187,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007188,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007189,0,5,0,5,2,7,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,val
007190,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007191,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007192,6,3,0,9,2,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007193,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007194,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007195,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007196,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007197,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007198,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007199,0,1,1,2,4,6,False,True,True,V0_P1_C1,low,V0_P1_C1__low,train
007200,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007201,0,4,0,4,5,9,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
007202,0,12,1,13,2,15,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
007203,6,4,0,10,0,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007204,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007205,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007206,5,0,1,6,1,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
007207,2,0,1,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007208,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007209,13,0,0,13,0,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007210,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007211,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007212,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007213,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007214,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007215,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007216,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007217,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007218,5,0,0,5,6,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007219,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007220,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007221,2,0,1,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007222,5,0,0,5,5,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007223,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007224,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007225,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007226,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007227,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007228,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007229,2,0,1,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
007230,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007231,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007232,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
007233,11,0,0,11,1,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007234,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007235,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007236,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007237,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007238,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007239,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007240,4,0,1,5,2,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
007241,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007242,7,0,0,7,5,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007243,13,0,0,13,0,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007244,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007245,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007246,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007247,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007248,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007249,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007250,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007251,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007252,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007253,0,1,0,1,1,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007254,0,3,0,3,0,3,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
007255,2,2,1,5,4,9,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
007256,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007257,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007258,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007259,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007260,7,3,0,10,2,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
007261,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
007262,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
007263,15,0,0,15,1,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
007264,5,0,1,6,0,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
007265,1,6,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
007266,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
007267,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
007268,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
007269,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
007270,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
