global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,source_annotation_path,source_annotation_key,source_calibration_path,source_raw_annotation_path,source_width,source_height,source_extension,output_filename,output_relative_path,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,segment_id,frame_timestamp_micros,camera_name,time_of_day,weather,location,density_group,sampling_rule
1000011,waymo_13415985003725220451_6163_000_6183_000_1518657652337359,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657652337359,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657652337359.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657652337359,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657652337359.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657652337359.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657652337359,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000012,waymo_13415985003725220451_6163_000_6183_000_1518657652837394,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657652837394,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657652837394.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657652837394,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657652837394.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657652837394.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657652837394,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000013,waymo_13415985003725220451_6163_000_6183_000_1518657653337626,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657653337626,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657653337626.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657653337626,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657653337626.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657653337626.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657653337626,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000014,waymo_13415985003725220451_6163_000_6183_000_1518657653837690,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657653837690,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657653837690.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657653837690,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657653837690.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657653837690.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657653837690,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000015,waymo_13415985003725220451_6163_000_6183_000_1518657654337635,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657654337635,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657654337635.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657654337635,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657654337635.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657654337635.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657654337635,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000016,waymo_13415985003725220451_6163_000_6183_000_1518657654837454,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657654837454,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657654837454.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657654837454,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657654837454.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657654837454.png,13,13,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657654837454,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000017,waymo_13415985003725220451_6163_000_6183_000_1518657655337378,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657655337378,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657655337378.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657655337378,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657655337378.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657655337378.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657655337378,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000018,waymo_13415985003725220451_6163_000_6183_000_1518657655837406,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657655837406,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657655837406.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657655837406,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657655837406.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657655837406.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657655837406,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000019,waymo_13415985003725220451_6163_000_6183_000_1518657656337474,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657656337474,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657656337474.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657656337474,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657656337474.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657656337474.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657656337474,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000020,waymo_13415985003725220451_6163_000_6183_000_1518657656837658,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657656837658,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657656837658.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657656837658,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657656837658.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657656837658.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657656837658,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000021,waymo_13415985003725220451_6163_000_6183_000_1518657657337676,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657657337676,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657657337676.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657657337676,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657657337676.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657657337676.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657657337676,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000022,waymo_13415985003725220451_6163_000_6183_000_1518657657837755,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657657837755,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657657837755.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657657837755,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657657837755.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657657837755.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657657837755,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000023,waymo_13415985003725220451_6163_000_6183_000_1518657658337602,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657658337602,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657658337602.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657658337602,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657658337602.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657658337602.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657658337602,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000024,waymo_13415985003725220451_6163_000_6183_000_1518657658837397,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657658837397,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657658837397.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657658837397,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657658837397.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657658837397.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657658837397,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000025,waymo_13415985003725220451_6163_000_6183_000_1518657659337168,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657659337168,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657659337168.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657659337168,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657659337168.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657659337168.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657659337168,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000026,waymo_13415985003725220451_6163_000_6183_000_1518657659837024,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657659837024,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657659837024.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657659837024,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657659837024.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657659837024.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657659837024,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000027,waymo_13415985003725220451_6163_000_6183_000_1518657660337028,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657660337028,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657660337028.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657660337028,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657660337028.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657660337028.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657660337028,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000028,waymo_13415985003725220451_6163_000_6183_000_1518657660837068,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657660837068,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657660837068.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657660837068,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657660837068.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657660837068.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657660837068,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000029,waymo_13415985003725220451_6163_000_6183_000_1518657661337076,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657661337076,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657661337076.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657661337076,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657661337076.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657661337076.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657661337076,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000030,waymo_13415985003725220451_6163_000_6183_000_1518657661837226,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657661837226,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657661837226.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657661837226,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657661837226.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657661837226.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657661837226,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000031,waymo_13415985003725220451_6163_000_6183_000_1518657662337306,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657662337306,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657662337306.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657662337306,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657662337306.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657662337306.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657662337306,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000032,waymo_13415985003725220451_6163_000_6183_000_1518657662837347,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657662837347,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657662837347.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657662837347,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657662837347.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657662837347.png,14,14,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657662837347,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000033,waymo_13415985003725220451_6163_000_6183_000_1518657663337393,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657663337393,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657663337393.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657663337393,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657663337393.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657663337393.png,15,15,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657663337393,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
