image_id,final_segment_number,segment_id,frame_timestamp_micros,camera_id,camera_name,source_front_frame_index,selected_frame_number_in_segment,image_filename,relative_image_path,image_width,image_height,number_of_target_boxes,vehicle_count,pedestrian_count,cyclist_count,time_of_day,weather,location,density_group,sampling_rule
10335539493577748957_1372_870_1392_870_1508811455345053,21,10335539493577748957_1372_870_1392_870,1508811455345053,1,FRONT,100,21,1508811455345053.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811455345053.jpg,1920,1280,14,14,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811455845183,21,10335539493577748957_1372_870_1392_870,1508811455845183,1,FRONT,105,22,1508811455845183.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811455845183.jpg,1920,1280,13,13,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811456345068,21,10335539493577748957_1372_870_1392_870,1508811456345068,1,FRONT,110,23,1508811456345068.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811456345068.jpg,1920,1280,15,15,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811456844784,21,10335539493577748957_1372_870_1392_870,1508811456844784,1,FRONT,115,24,1508811456844784.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811456844784.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811457344813,21,10335539493577748957_1372_870_1392_870,1508811457344813,1,FRONT,120,25,1508811457344813.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811457344813.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811457845076,21,10335539493577748957_1372_870_1392_870,1508811457845076,1,FRONT,125,26,1508811457845076.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811457845076.jpg,1920,1280,17,17,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811458345335,21,10335539493577748957_1372_870_1392_870,1508811458345335,1,FRONT,130,27,1508811458345335.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811458345335.jpg,1920,1280,15,15,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811458845560,21,10335539493577748957_1372_870_1392_870,1508811458845560,1,FRONT,135,28,1508811458845560.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811458845560.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811459345680,21,10335539493577748957_1372_870_1392_870,1508811459345680,1,FRONT,140,29,1508811459345680.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811459345680.jpg,1920,1280,21,21,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811459845679,21,10335539493577748957_1372_870_1392_870,1508811459845679,1,FRONT,145,30,1508811459845679.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811459845679.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811460345520,21,10335539493577748957_1372_870_1392_870,1508811460345520,1,FRONT,150,31,1508811460345520.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811460345520.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811460845268,21,10335539493577748957_1372_870_1392_870,1508811460845268,1,FRONT,155,32,1508811460845268.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811460845268.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811461345058,21,10335539493577748957_1372_870_1392_870,1508811461345058,1,FRONT,160,33,1508811461345058.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811461345058.jpg,1920,1280,23,23,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811461844950,21,10335539493577748957_1372_870_1392_870,1508811461844950,1,FRONT,165,34,1508811461844950.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811461844950.jpg,1920,1280,23,23,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811462345124,21,10335539493577748957_1372_870_1392_870,1508811462345124,1,FRONT,170,35,1508811462345124.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811462345124.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811462845211,21,10335539493577748957_1372_870_1392_870,1508811462845211,1,FRONT,175,36,1508811462845211.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811462845211.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811463345095,21,10335539493577748957_1372_870_1392_870,1508811463345095,1,FRONT,180,37,1508811463345095.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811463345095.jpg,1920,1280,19,19,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811463844951,21,10335539493577748957_1372_870_1392_870,1508811463844951,1,FRONT,185,38,1508811463844951.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811463844951.jpg,1920,1280,17,17,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811464344768,21,10335539493577748957_1372_870_1392_870,1508811464344768,1,FRONT,190,39,1508811464344768.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811464344768.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811464844841,21,10335539493577748957_1372_870_1392_870,1508811464844841,1,FRONT,195,40,1508811464844841.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811464844841.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668646159240,22,14107757919671295130_3546_370_3566_370,1511668646159240,1,FRONT,0,1,1511668646159240.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668646159240.jpg,1920,1280,18,18,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668646659096,22,14107757919671295130_3546_370_3566_370,1511668646659096,1,FRONT,5,2,1511668646659096.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668646659096.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668647159132,22,14107757919671295130_3546_370_3566_370,1511668647159132,1,FRONT,10,3,1511668647159132.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668647159132.jpg,1920,1280,18,18,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668647659375,22,14107757919671295130_3546_370_3566_370,1511668647659375,1,FRONT,15,4,1511668647659375.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668647659375.jpg,1920,1280,21,21,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668648159810,22,14107757919671295130_3546_370_3566_370,1511668648159810,1,FRONT,20,5,1511668648159810.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668648159810.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668648659913,22,14107757919671295130_3546_370_3566_370,1511668648659913,1,FRONT,25,6,1511668648659913.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668648659913.jpg,1920,1280,19,19,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668649159729,22,14107757919671295130_3546_370_3566_370,1511668649159729,1,FRONT,30,7,1511668649159729.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668649159729.jpg,1920,1280,21,21,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668649659544,22,14107757919671295130_3546_370_3566_370,1511668649659544,1,FRONT,35,8,1511668649659544.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668649659544.jpg,1920,1280,23,23,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668650159419,22,14107757919671295130_3546_370_3566_370,1511668650159419,1,FRONT,40,9,1511668650159419.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668650159419.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668650659481,22,14107757919671295130_3546_370_3566_370,1511668650659481,1,FRONT,45,10,1511668650659481.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668650659481.jpg,1920,1280,22,22,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668651159403,22,14107757919671295130_3546_370_3566_370,1511668651159403,1,FRONT,50,11,1511668651159403.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668651159403.jpg,1920,1280,20,20,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668651659565,22,14107757919671295130_3546_370_3566_370,1511668651659565,1,FRONT,55,12,1511668651659565.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668651659565.jpg,1920,1280,19,19,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668652259688,22,14107757919671295130_3546_370_3566_370,1511668652259688,1,FRONT,60,13,1511668652259688.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668652259688.jpg,1920,1280,18,18,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668652759681,22,14107757919671295130_3546_370_3566_370,1511668652759681,1,FRONT,65,14,1511668652759681.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668652759681.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668653259652,22,14107757919671295130_3546_370_3566_370,1511668653259652,1,FRONT,70,15,1511668653259652.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668653259652.jpg,1920,1280,14,14,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668653759715,22,14107757919671295130_3546_370_3566_370,1511668653759715,1,FRONT,75,16,1511668653759715.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668653759715.jpg,1920,1280,14,14,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668654259714,22,14107757919671295130_3546_370_3566_370,1511668654259714,1,FRONT,80,17,1511668654259714.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668654259714.jpg,1920,1280,14,14,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668654759577,22,14107757919671295130_3546_370_3566_370,1511668654759577,1,FRONT,85,18,1511668654759577.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668654759577.jpg,1920,1280,13,13,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668655259490,22,14107757919671295130_3546_370_3566_370,1511668655259490,1,FRONT,90,19,1511668655259490.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668655259490.jpg,1920,1280,12,12,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668655759468,22,14107757919671295130_3546_370_3566_370,1511668655759468,1,FRONT,95,20,1511668655759468.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668655759468.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668656259478,22,14107757919671295130_3546_370_3566_370,1511668656259478,1,FRONT,100,21,1511668656259478.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668656259478.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668656759479,22,14107757919671295130_3546_370_3566_370,1511668656759479,1,FRONT,105,22,1511668656759479.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668656759479.jpg,1920,1280,17,17,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668657259687,22,14107757919671295130_3546_370_3566_370,1511668657259687,1,FRONT,110,23,1511668657259687.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668657259687.jpg,1920,1280,17,17,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668657759843,22,14107757919671295130_3546_370_3566_370,1511668657759843,1,FRONT,115,24,1511668657759843.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668657759843.jpg,1920,1280,16,16,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668658259745,22,14107757919671295130_3546_370_3566_370,1511668658259745,1,FRONT,120,25,1511668658259745.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668658259745.jpg,1920,1280,17,17,0,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668658759576,22,14107757919671295130_3546_370_3566_370,1511668658759576,1,FRONT,125,26,1511668658759576.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668658759576.jpg,1920,1280,19,18,1,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668659259378,22,14107757919671295130_3546_370_3566_370,1511668659259378,1,FRONT,130,27,1511668659259378.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668659259378.jpg,1920,1280,17,15,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668659759443,22,14107757919671295130_3546_370_3566_370,1511668659759443,1,FRONT,135,28,1511668659759443.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668659759443.jpg,1920,1280,19,17,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668660359692,22,14107757919671295130_3546_370_3566_370,1511668660359692,1,FRONT,140,29,1511668660359692.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668660359692.jpg,1920,1280,16,15,1,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668660859805,22,14107757919671295130_3546_370_3566_370,1511668660859805,1,FRONT,145,30,1511668660859805.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668660859805.jpg,1920,1280,18,16,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668661359830,22,14107757919671295130_3546_370_3566_370,1511668661359830,1,FRONT,150,31,1511668661359830.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668661359830.jpg,1920,1280,17,15,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668661859935,22,14107757919671295130_3546_370_3566_370,1511668661859935,1,FRONT,155,32,1511668661859935.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668661859935.jpg,1920,1280,19,17,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668662360090,22,14107757919671295130_3546_370_3566_370,1511668662360090,1,FRONT,160,33,1511668662360090.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668662360090.jpg,1920,1280,20,18,2,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
14107757919671295130_3546_370_3566_370_1511668662860306,22,14107757919671295130_3546_370_3566_370,1511668662860306,1,FRONT,165,34,1511668662860306.jpg,images/front/14107757919671295130_3546_370_3566_370/1511668662860306.jpg,1920,1280,20,19,1,0,Night,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
