global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,output_filename,output_relative_path,output_absolute_path,source_width,source_height,target_width,target_height,nominal_scale,actual_scale_x,actual_scale_y,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,padding_value,interpolation,source_extension,output_extension,png_compression_level,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,output_size_bytes,dimensions_valid,padding_valid,geometry_valid,aspect_ratio_error,aspect_ratio_valid,processing_status
7052,kitti_007051,KITTI,train,model_training,007051,data/kitti/raw/training/image_2/007051.png,007051.png,images/kitti/train/007051.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007051.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,4,False,245961,True,True,True,0.004062176165803066,True,created
7053,kitti_007052,KITTI,train,model_training,007052,data/kitti/raw/training/image_2/007052.png,007052.png,images/kitti/train/007052.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007052.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,6,1,0,3,False,240357,True,True,True,0.004062176165803066,True,created
7054,kitti_007053,KITTI,train,model_training,007053,data/kitti/raw/training/image_2/007053.png,007053.png,images/kitti/train/007053.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007053.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,5,0,2,1,False,243503,True,True,True,0.004062176165803066,True,created
7055,kitti_007054,KITTI,train,model_training,007054,data/kitti/raw/training/image_2/007054.png,007054.png,images/kitti/train/007054.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007054.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,3,False,278341,True,True,True,0.004062176165803066,True,created
7056,kitti_007055,KITTI,train,model_training,007055,data/kitti/raw/training/image_2/007055.png,007055.png,images/kitti/train/007055.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007055.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,2,False,211001,True,True,True,0.004062176165803066,True,created
7057,kitti_007056,KITTI,val,in_domain_validation,007056,data/kitti/raw/training/image_2/007056.png,007056.png,images/kitti/val/007056.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007056.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,6,1,0,3,False,240598,True,True,True,0.004062176165803066,True,created
7058,kitti_007057,KITTI,train,model_training,007057,data/kitti/raw/training/image_2/007057.png,007057.png,images/kitti/train/007057.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007057.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,1,False,277069,True,True,True,0.004062176165803066,True,created
7059,kitti_007058,KITTI,train,model_training,007058,data/kitti/raw/training/image_2/007058.png,007058.png,images/kitti/train/007058.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007058.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,4,False,218941,True,True,True,0.004062176165803066,True,created
7060,kitti_007059,KITTI,train,model_training,007059,data/kitti/raw/training/image_2/007059.png,007059.png,images/kitti/train/007059.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007059.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,256347,True,True,True,0.004062176165803066,True,created
7061,kitti_007060,KITTI,train,model_training,007060,data/kitti/raw/training/image_2/007060.png,007060.png,images/kitti/train/007060.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007060.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,224846,True,True,True,0.004062176165803066,True,created
7062,kitti_007061,KITTI,val,in_domain_validation,007061,data/kitti/raw/training/image_2/007061.png,007061.png,images/kitti/val/007061.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007061.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,209840,True,True,True,0.004062176165803066,True,created
7063,kitti_007062,KITTI,train,model_training,007062,data/kitti/raw/training/image_2/007062.png,007062.png,images/kitti/train/007062.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007062.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,2,False,239132,True,True,True,0.004062176165803066,True,created
7064,kitti_007063,KITTI,train,model_training,007063,data/kitti/raw/training/image_2/007063.png,007063.png,images/kitti/train/007063.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007063.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,255512,True,True,True,0.004062176165803066,True,created
7065,kitti_007064,KITTI,train,model_training,007064,data/kitti/raw/training/image_2/007064.png,007064.png,images/kitti/train/007064.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007064.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,257422,True,True,True,0.004062176165803066,True,created
7066,kitti_007065,KITTI,val,in_domain_validation,007065,data/kitti/raw/training/image_2/007065.png,007065.png,images/kitti/val/007065.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007065.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,0,False,258956,True,True,True,0.004062176165803066,True,created
7067,kitti_007066,KITTI,val,in_domain_validation,007066,data/kitti/raw/training/image_2/007066.png,007066.png,images/kitti/val/007066.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007066.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,5,False,242072,True,True,True,0.004062176165803066,True,created
7068,kitti_007067,KITTI,train,model_training,007067,data/kitti/raw/training/image_2/007067.png,007067.png,images/kitti/train/007067.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007067.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,10,8,0,2,1,False,236671,True,True,True,0.004062176165803066,True,created
7069,kitti_007068,KITTI,train,model_training,007068,data/kitti/raw/training/image_2/007068.png,007068.png,images/kitti/train/007068.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007068.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,0,False,255925,True,True,True,0.004062176165803066,True,created
7070,kitti_007069,KITTI,val,in_domain_validation,007069,data/kitti/raw/training/image_2/007069.png,007069.png,images/kitti/val/007069.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007069.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,1,False,259338,True,True,True,0.004062176165803066,True,created
7071,kitti_007070,KITTI,train,model_training,007070,data/kitti/raw/training/image_2/007070.png,007070.png,images/kitti/train/007070.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007070.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,5,2,1,1,False,235737,True,True,True,0.004062176165803066,True,created
7072,kitti_007071,KITTI,train,model_training,007071,data/kitti/raw/training/image_2/007071.png,007071.png,images/kitti/train/007071.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007071.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,4,False,262032,True,True,True,0.004062176165803066,True,created
7073,kitti_007072,KITTI,train,model_training,007072,data/kitti/raw/training/image_2/007072.png,007072.png,images/kitti/train/007072.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007072.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,1,False,234969,True,True,True,0.004062176165803066,True,created
7074,kitti_007073,KITTI,train,model_training,007073,data/kitti/raw/training/image_2/007073.png,007073.png,images/kitti/train/007073.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007073.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268394,True,True,True,0.00795406805769483,True,created
7075,kitti_007074,KITTI,train,model_training,007074,data/kitti/raw/training/image_2/007074.png,007074.png,images/kitti/train/007074.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007074.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,0,False,234549,True,True,True,0.004062176165803066,True,created
7076,kitti_007075,KITTI,val,in_domain_validation,007075,data/kitti/raw/training/image_2/007075.png,007075.png,images/kitti/val/007075.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007075.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268331,True,True,True,0.00795406805769483,True,created
7077,kitti_007076,KITTI,val,in_domain_validation,007076,data/kitti/raw/training/image_2/007076.png,007076.png,images/kitti/val/007076.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007076.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,2,False,207214,True,True,True,0.004062176165803066,True,created
7078,kitti_007077,KITTI,train,model_training,007077,data/kitti/raw/training/image_2/007077.png,007077.png,images/kitti/train/007077.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007077.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,1,1,0,0,False,266448,True,True,True,0.00795406805769483,True,created
7079,kitti_007078,KITTI,val,in_domain_validation,007078,data/kitti/raw/training/image_2/007078.png,007078.png,images/kitti/val/007078.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007078.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,2,False,241627,True,True,True,0.004062176165803066,True,created
7080,kitti_007079,KITTI,train,model_training,007079,data/kitti/raw/training/image_2/007079.png,007079.png,images/kitti/train/007079.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007079.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,213455,True,True,True,0.004062176165803066,True,created
7081,kitti_007080,KITTI,val,in_domain_validation,007080,data/kitti/raw/training/image_2/007080.png,007080.png,images/kitti/val/007080.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007080.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,1,False,232651,True,True,True,0.004062176165803066,True,created
7082,kitti_007081,KITTI,train,model_training,007081,data/kitti/raw/training/image_2/007081.png,007081.png,images/kitti/train/007081.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007081.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,1,False,265759,True,True,True,0.004062176165803066,True,created
7083,kitti_007082,KITTI,val,in_domain_validation,007082,data/kitti/raw/training/image_2/007082.png,007082.png,images/kitti/val/007082.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007082.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,0,False,232864,True,True,True,0.004062176165803066,True,created
7084,kitti_007083,KITTI,train,model_training,007083,data/kitti/raw/training/image_2/007083.png,007083.png,images/kitti/train/007083.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007083.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,237826,True,True,True,0.004062176165803066,True,created
7085,kitti_007084,KITTI,val,in_domain_validation,007084,data/kitti/raw/training/image_2/007084.png,007084.png,images/kitti/val/007084.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007084.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268222,True,True,True,0.00795406805769483,True,created
7086,kitti_007085,KITTI,train,model_training,007085,data/kitti/raw/training/image_2/007085.png,007085.png,images/kitti/train/007085.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007085.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,0,False,254097,True,True,True,0.004062176165803066,True,created
7087,kitti_007086,KITTI,val,in_domain_validation,007086,data/kitti/raw/training/image_2/007086.png,007086.png,images/kitti/val/007086.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007086.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,0,False,269022,True,True,True,0.004062176165803066,True,created
7088,kitti_007087,KITTI,val,in_domain_validation,007087,data/kitti/raw/training/image_2/007087.png,007087.png,images/kitti/val/007087.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007087.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,1,False,240425,True,True,True,0.004062176165803066,True,created
